country,isced,retired,age,female,couple,alwaysdis,eligibleSR,id,age2,Germany,Sweden,Netherland,Spain,Italy,France,Denmark,Greece,Switzerland,Belgium,Israel,CzechRepublic,Poland,Luxembourg,Hungary,Portugal,Slovenia,Estonia,Croatia,isced1,isced2,isced3,isced4,isced5,isced6
Israel,Isced-97 code 5,0,68,0,1,0,1,33191,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,72,1,0,0,1,33193,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,80,0,1,1,1,33194,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 1,1,77,1,1,1,1,33195,5929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 3,1,82,1,0,0,1,33197,6724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,76,1,1,0,1,33198,5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,75,0,1,1,1,33199,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,61,1,1,1,0,33200,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 2,1,71,1,0,1,1,33202,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 2,1,60,0,1,1,0,33203,3600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 5,1,84,1,0,1,1,33205,7056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,85,1,0,0,1,33208,7225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,0,71,1,0,0,1,33210,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,0,61,1,1,1,0,33211,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,86,1,0,1,1,33213,7396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,73,1,0,1,1,33214,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,1,64,0,1,1,0,33215,4096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,67,1,1,0,1,33216,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,0,75,0,0,1,1,33217,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 3,1,68,0,1,1,1,33218,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,0,65,1,1,1,1,33219,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,58,1,1,1,0,33220,3364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,63,0,1,0,0,33221,3969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,70,1,1,1,1,33223,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,77,1,0,0,1,33224,5929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,79,1,1,1,1,33225,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 2,1,86,0,0,1,1,33227,7396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,67,1,1,1,1,33229,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,71,0,1,0,1,33230,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,75,1,1,1,1,33231,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,76,0,1,1,1,33232,5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,76,0,0,1,1,33233,5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 2,1,72,1,0,1,1,33234,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,0,70,0,1,0,1,33237,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,0,67,1,1,1,1,33238,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,0,66,0,1,0,0,33239,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,71,1,1,1,1,33240,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,61,1,0,0,0,33241,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,69,1,0,1,1,33242,4761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,1,90,1,0,1,1,33243,8100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 3,1,89,0,1,1,1,33244,7921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,85,1,1,1,1,33245,7225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,0,70,0,0,1,1,33246,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 1,1,88,0,0,1,1,33247,7744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,71,1,1,0,1,33248,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,72,0,1,0,1,33249,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 4,1,65,1,0,1,1,33250,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Israel,Isced-97 code 3,0,67,1,1,1,1,33251,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,74,0,1,1,1,33252,5476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,1,86,1,0,1,1,33253,7396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 5,1,83,0,0,1,1,33254,6889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,70,0,1,1,1,33255,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,0,60,1,1,1,0,33257,3600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,66,0,1,1,1,33258,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,None,1,90,1,0,1,1,33259,8100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Isced-97 code 5,1,79,0,1,1,1,33261,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,80,1,1,1,1,33262,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,76,1,0,0,1,33263,5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,66,1,1,0,1,33264,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,1,70,0,1,0,1,33265,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 1,1,79,1,1,1,1,33266,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 1,1,80,0,1,1,1,33267,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 1,1,73,1,0,1,1,33268,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,72,1,1,1,1,33270,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,87,0,0,0,1,33273,7569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,67,1,1,0,1,33274,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,72,0,1,1,1,33275,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,1,73,0,0,1,1,33276,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,71,1,1,0,1,33277,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,73,0,1,0,1,33278,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,66,1,1,1,1,33279,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,71,0,1,1,1,33280,5041,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,75,0,1,1,1,33282,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 2,1,78,0,0,1,1,33283,6084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,65,0,1,0,1,33284,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,0,70,0,1,1,1,33285,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,0,64,1,1,0,1,33286,4096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,0,59,1,1,0,0,33287,3481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,0,62,0,1,0,0,33288,3844,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,1,79,1,0,0,1,33289,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,63,1,1,1,1,33291,3969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,70,1,0,1,1,33292,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,0,61,0,1,0,0,33293,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,65,1,0,1,1,33294,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,68,0,1,0,1,33295,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,72,1,1,1,1,33296,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,73,0,1,0,1,33297,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,1,80,1,0,1,1,33298,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,0,69,0,1,1,1,33299,4761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,69,1,1,1,1,33300,4761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,None,1,86,1,0,1,1,33301,7396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Isced-97 code 5,1,83,1,0,1,1,33302,6889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,0,75,1,1,1,1,33303,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,75,0,1,1,1,33304,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,85,1,0,1,1,33305,7225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 3,1,80,1,0,1,1,33306,6400,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,84,1,0,1,1,33307,7056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,0,72,1,1,1,1,33308,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 2,0,61,0,1,0,0,33310,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,0,61,1,1,1,0,33311,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 4,1,67,0,1,0,1,33312,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Israel,Isced-97 code 5,0,59,1,1,1,0,33313,3481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,59,1,0,1,0,33314,3481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,88,0,1,1,1,33315,7744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 2,1,84,1,1,1,1,33316,7056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,78,1,1,0,1,33317,6084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,82,0,1,0,1,33318,6724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,None,1,73,1,0,1,1,33319,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Isced-97 code 3,1,87,0,1,0,1,33322,7569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,74,1,0,1,1,33323,5476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,76,1,1,1,1,33324,5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,79,0,1,1,1,33325,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,1,66,0,1,0,0,33328,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,61,1,1,0,1,33329,3721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,79,0,1,0,1,33331,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,78,1,1,1,1,33332,6084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,70,1,1,0,1,33333,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,67,0,1,1,1,33334,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,88,1,0,1,1,33335,7744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,77,1,0,1,1,33336,5929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,75,0,1,1,1,33337,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,68,1,1,1,1,33338,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 2,0,66,0,1,1,0,33340,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 5,0,67,1,0,0,1,33341,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,1,68,1,1,1,1,33343,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,0,56,1,1,0,0,33344,3136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,67,0,1,1,1,33345,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,72,1,1,1,1,33346,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,72,0,1,1,1,33347,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,65,1,1,1,1,33348,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,0,66,0,1,1,0,33349,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 2,1,72,1,0,1,1,33350,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 3,1,82,1,0,1,1,33351,6724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,72,0,1,1,1,33352,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,72,1,0,1,1,33354,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,70,1,1,1,1,33355,4900,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,89,0,0,0,1,33356,7921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,72,0,1,0,1,33359,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,66,1,1,1,1,33360,4356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 4,1,67,1,1,1,1,33361,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Israel,Isced-97 code 5,1,67,0,1,1,1,33362,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 2,1,90,1,0,1,1,33365,8100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 1,1,89,1,0,0,1,33366,7921,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 3,1,68,0,0,1,1,33367,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 5,1,75,1,1,1,1,33368,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,77,0,1,1,1,33369,5929,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,0,68,0,1,0,1,33370,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,88,0,0,1,1,33372,7744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,1,83,0,1,1,1,33373,6889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 1,1,75,1,1,1,1,33374,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,65,1,0,1,1,33375,4225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 1,1,82,1,0,1,1,33376,6724,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 4,1,76,0,1,1,1,33377,5776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Israel,Isced-97 code 2,1,85,0,1,0,1,33380,7225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 1,1,86,1,0,1,1,33381,7396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 3,1,60,1,1,0,0,33382,3600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,83,1,0,1,1,33383,6889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,69,0,1,1,1,33384,4761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,69,1,1,1,1,33385,4761,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 5,1,67,1,0,0,1,33386,4489,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Israel,Isced-97 code 3,1,73,1,1,1,1,33387,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,73,0,1,1,1,33388,5329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 3,1,86,0,1,0,1,33389,7396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 2,1,75,1,1,1,1,33390,5625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Israel,Isced-97 code 1,1,68,0,0,1,1,33391,4624,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,None,1,88,0,0,1,1,33392,7744,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,Isced-97 code 3,1,63,0,0,0,0,33393,3969,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Israel,Isced-97 code 1,1,72,1,1,1,1,33394,5184,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Israel,Isced-97 code 5,1,79,0,0,0,1,33395,6241,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
